#SampleID,mean,std
g__Cordyceps,2.286034e-08,6.840723e-06
g__Corella,7.722451e-08,1.7989702e-05
g__Corethrella,2.5319469e-09,1.2992169e-06
g__Corethron,7.205592e-05,0.0026708427
g__Coriobacterium,3.694398e-06,0.0003349664
g__Coriolopsis,1.7666954e-07,3.911134e-05
g__Corlissina,6.725775e-08,1.4942823e-05
g__Cornechiniscus,2.755256e-07,6.8536814e-05
g__Cornulella,1.6233956e-08,5.9158137e-06
g__Corollospora,3.144321e-08,1.3796386e-05
g__Coronhelmis,1.7398634e-06,0.00066422165
g__Coronosphaera,1.6278544e-07,2.3040207e-05
g__Corticibacter,2.243011e-06,0.00012963494
g__Corticibacterium,7.6708474e-08,4.671512e-06
g__Cortinarius,4.5612447e-10,2.3405097e-07
g__Corymorpha,2.985389e-07,6.578771e-05
g__Corynactis,6.194933e-08,1.51306185e-05
g__Corynaea,5.999874e-09,3.078713e-06
g__Coryne,7.132498e-06,0.0019112184
g__Corynebacterium,0.0050487407,0.026949737
g__Corynespora,6.9773565e-09,1.5837517e-06
g__Corynoplastis,1.5511455e-08,4.047403e-06
g__Corynosoma,9.9422e-09,5.1016373e-06
g__Corythion,5.4862335e-06,0.0005620719
g__Corythionella,7.291147e-08,1.444954e-05
g__Coscinodiscus,1.7111239e-05,0.001411491
g__Cosenzaea,1.3791539e-07,1.3416911e-05
g__Coslenchus,4.352169e-10,2.2332267e-07
g__Cosmarium,4.3313857e-08,2.1661168e-05
g__Cosmioperla,7.018888e-10,3.6015993e-07
g__Cosmocalanus,8.5581305e-05,0.0052816
g__Cosmochthonius,7.6314024e-07,0.00025090147
g__Cosmocladium,6.654141e-09,2.288775e-06
g__Cosmoglyphus,2.4742151e-08,1.269593e-05
g__Cosmognathia,2.3301193e-07,7.374661e-05
g__Cosmolaelaps,3.250889e-09,1.4207042e-06
g__Costacallista,2.1294375e-06,0.00047575062
g__Costaria,1.7096809e-06,0.000742042
g__Costasiella,1.8496364e-08,9.491032e-06
g__Costertonia,1.0494911e-06,0.00015378503
g__Costus,5.8014025e-09,1.2972802e-06
g__Cothurnia,3.6695335e-06,0.00024213211
g__Coxiella,0.0015034177,0.010638812
g__Craniella,2.081779e-09,7.924422e-07
g__Crasiella,1.1580601e-07,2.6445732e-05
g__Craspedacusta,4.3421556e-07,4.5457837e-05
g__Craspedostauros,7.144045e-09,1.3726735e-06
g__Crassadoma,3.311177e-09,1.6990631e-06
g__Crassaminicella,3.3314205e-08,4.399858e-06
g__Crassostrea,4.4638226e-09,1.3670333e-06
g__Craterellus,1.4215863e-06,0.00042927923
g__Craterocolla,1.0775369e-06,0.0004098304
g__Craterolophus,8.774311e-09,3.3056733e-06
g__Craticula,1.9745131e-07,2.7458418e-05
g__Craurococcus,0.00012493275,0.0024639594
g__Creagrocercus,2.295541e-09,8.450986e-07
g__Crenalkalicoccus,1.3601031e-07,5.0614417e-05
g__Crenobacter,6.7230303e-06,0.00067385356
g__Crenotalea,1.4370804e-07,2.2564933e-05
g__Crenothrix,0.0003685746,0.006090362
g__Creolimax,8.10634e-06,0.00054107496
g__Crepidula,6.1604055e-07,0.000186965
g__Creseis,4.4842745e-05,0.0030877856
g__Criblamydia,4.2959093e-07,9.133145e-05
g__Cribrihabitans,3.29099e-07,4.0141837e-05
g__Cribrochalina,7.1362655e-10,3.6618292e-07
g__Cricetibacter,8.5939496e-09,3.7714335e-06
g__Criibacterium,5.093369e-07,5.5935794e-05
g__Crinalium,2.5926286e-07,3.875788e-05
g__Crinolina,2.6470795e-07,3.2777796e-05
g__Crisia,4.7169308e-07,9.0685586e-05
g__Cristigera,2.3802158e-06,0.00030655594
g__Crisularia,1.3630442e-09,4.0668235e-07
g__Croatobranchus,5.551889e-08,1.4612888e-05
g__Crocebacterium,6.782303e-10,3.4802005e-07
g__Croceibacter,0.00044542598,0.008261156
g__Croceicoccus,3.4499698e-07,3.8768234e-05
g__Croceimarina,1.1368228e-06,7.45689e-05
g__Croceitalea,3.4066885e-05,0.0011211275
g__Crocinitomix,0.00050038466,0.0054754997
g__Crocosphaera,3.7030247e-08,7.958429e-06
g__Crocynia,2.6446665e-09,7.8817607e-07
g__Cronobacter,4.1748976e-06,0.00031208782
g__Crossiella,0.00011725323,0.004295296
g__Crossodonthina,2.0362688e-08,1.0448698e-05
g__Crouania,2.5540971e-06,0.00039036595
g__Crucigenia,7.813043e-10,4.0091038e-07
g__Crucigera,2.1628537e-06,0.00051977474
g__Cruciplacolithus,4.1956696e-10,2.1529223e-07
g__Cruoricaptor,7.29162e-07,0.0001057212
g__Crustomastix,1.4483483e-05,0.0014458378
g__Crustorhabditis,4.7033843e-09,2.1795258e-06
g__Cruzella,4.0860917e-10,2.0966947e-07
g__Cruznema,2.8904347e-07,8.919755e-05
g__Cryobacterium,1.9533127e-06,0.00010388885
g__Cryocola,8.01466e-08,1.6698676e-05
g__Cryomorpha,4.182266e-05,0.0014682572
g__Cryothecomonas,0.00026679688,0.0057571973
g__Cryphonectria,5.8170013e-10,2.9848758e-07
g__Cryptanaerobacter,3.8395745e-05,0.0014746935
g__Cryptaphelenchus,1.4163576e-09,5.579362e-07
g__Cryptaulax,1.556182e-08,2.8657041e-06
g__Crypthecodinium,2.540323e-06,0.00068093167
g__Cryptobacterium,6.099155e-06,0.00027949447
g__Cryptocandona,6.4720465e-09,2.1328697e-06
g__Cryptocaryon,0.00035370726,0.00752954
g__Cryptocellus,1.1721977e-09,6.014893e-07
g__Cryptococcus,7.140513e-06,0.0015706847
g__Cryptodifflugia,1.2061824e-05,0.00062961027
g__Cryptoglena,3.5535547e-06,0.00047103674
g__Cryptognatha,6.8295636e-10,3.5044513e-07
g__Cryptomonas,0.00017396083,0.009741686
g__Cryptonchus,8.700272e-09,3.1694665e-06
g__Cryptoperidiniopsis,5.9084743e-07,5.528065e-05
g__Cryptophialus,1.4397197e-08,4.640146e-06
g__Cryptoplax,1.0520554e-08,5.398408e-06
g__Cryptopleura,3.7953387e-09,1.2136609e-06
g__Cryptopygus,3.8861353e-10,1.9940911e-07
g__Cryptosporangium,2.0856774e-05,0.0003429332
g__Cryptosporidium,9.020805e-06,0.0008833968
g__Cryptostemma,9.567674e-10,4.909457e-07
g__Cryptotrichosporon,4.127277e-10,2.117828e-07
g__Ctena,2.846065e-08,8.975675e-06
g__Ctenacarus,1.5936164e-08,6.3950656e-06
g__Ctenactis,5.175148e-08,1.3332361e-05
g__Ctenocladus,7.275709e-09,3.7333818e-06
g__Ctenodrilus,5.2293185e-08,8.181636e-06
g__Ctenoides,4.3441685e-07,8.056562e-05
g__Ctenophora,6.163846e-09,1.2827356e-06
g__Cubacubana,2.1684448e-09,6.938302e-07
g__Cucullanus,1.6432045e-08,8.225543e-06
g__Cucumibacter,1.8155736e-06,0.00012764215
g__Cucumis,1.8225084e-05,0.0014657739
g__Culex,1.1599064e-09,5.951823e-07
g__Culicoides,1.3611063e-06,0.0004191093
g__Culicosporella,1.3005009e-08,5.186717e-06
g__Cultellothrix,1.0125413e-07,2.1227916e-05
g__Culturomica,8.404684e-06,0.0008222032
g__Cuneatibacter,2.6483212e-06,7.6353375e-05
g__Cuniculiplasma,1.1136045e-05,0.0013619562
g__Cunina,4.480147e-06,0.0010677386
g__Cunninghamella,7.44193e-07,0.00012904617
g__Cupriavidus,6.264222e-05,0.0019109662
g__Curtobacterium,1.8137878e-05,0.00053877913
g__Curvibacter,6.730975e-05,0.0020398016
g__Curviditis,2.3950925e-06,0.00040491528
g__Curvularia,6.307131e-09,2.1522728e-06
g__Cuscuta,5.766343e-09,1.782971e-06
g__Cuspidaria,3.5904924e-07,0.00014762663
g__Cuspidothrix,2.5994475e-09,9.4317943e-07
g__Cutaneotrichosporon,5.0649956e-05,0.0038589262
g__Cuthona,9.4440094e-07,0.00014211396
g__Cutibacterium,0.007820554,0.063918754
g__Cuticularia,5.128282e-09,2.6314733e-06
g__Cuvierina,5.532088e-08,1.330671e-05
g__Cyamiomactra,1.1714292e-09,4.328328e-07
g__Cyananthea,6.9960797e-09,1.9854576e-06
g__Cyanea,9.898687e-07,0.00018708642
g__Cyanidioschyzon,9.332334e-07,9.245807e-05
g__Cyanidium,8.758051e-09,3.172711e-06
g__Cyanobacterium,2.6637194e-06,0.0008902808
g__Cyanobium,6.239072e-05,0.0033252623
g__Cyanodermella,4.8380716e-08,2.2712497e-05
g__Cyanomargarita,1.653111e-06,0.00021702667
g__Cyanophora,1.4033596e-06,0.00013486709
g__Cyanoptyche,1.3695907e-07,6.4977896e-05
g__Cyanothece,3.4246593e-06,0.00014171831
g__Cyartonema,5.6927824e-08,1.0972525e-05
g__Cyatholaimus,2.7113174e-08,4.1706357e-06
g__Cyathus,2.130356e-09,7.1944373e-07
g__Cyberlindnera,3.9353663e-06,0.0005117439
g__Cycas,2.055569e-09,7.45836e-07
g__Cyclaneusma,7.812837e-08,2.12e-05
g__Cyclatemnus,3.3366383e-09,1.4666341e-06
g__Cyclidiopsis,2.1489552e-09,1.1026925e-06
g__Cyclidium,1.1659765e-05,0.0012630149
g__Cyclobacterium,1.0644797e-05,0.00076011516
g__Cyclocanna,4.960711e-10,2.5454875e-07
g__Cycloclasticus,0.00062110444,0.015990509
g__Cyclohelia,1.7014298e-09,6.9071e-07
g__Cyclonexis,2.8216387e-08,4.1472636e-06
g__Cyclopecten,1.4405427e-08,4.9097425e-06
g__Cyclophora,1.4376804e-08,2.5565098e-06
g__Cyclopina,1.2962582e-05,0.001095647
g__Cycloposthium,3.843558e-07,0.00012565876
g__Cyclops,2.2811379e-07,6.493169e-05
g__Cyclosalpa,2.5284348e-06,0.00024626314
g__Cyclospora,7.0391613e-09,1.7968778e-06
g__Cyclotella,0.00021615381,0.0060383207
g__Cyclotrichium,3.9863176e-06,0.00046386468
g__Cylicolaimus,3.2255756e-09,1.1816809e-06
g__Cylindrocapsa,6.631009e-08,1.7987426e-05
g__Cylindrocystis,1.3620071e-07,3.3926222e-05
g__Cylindroiulus,1.2300599e-07,2.8797573e-05
g__Cylindrolaimus,3.3664642e-06,0.00041864702
g__Cylindromacrostomum,8.87054e-09,2.642506e-06
g__Cylindrospermopsis,2.9831845e-08,1.0069594e-05
g__Cylindrospermum,1.3771381e-05,0.0010876877
g__Cylindrostoma,4.5794063e-06,0.0007695542
g__Cylindrotheca,9.3951094e-05,0.0030864093
g__Cyllamyces,1.2752078e-06,0.00022399859
g__Cymatopleura,3.7480356e-07,9.760831e-05
g__Cymatosira,6.7913936e-07,5.9957965e-05
g__Cymbaeremaeus,2.3372554e-08,7.60026e-06
g__Cymbasoma,5.6235314e-07,0.00020404242
g__Cymbella,7.0380025e-07,0.00014163187
g__Cymbellonitzschia,7.5153906e-08,8.744977e-06
g__Cymbidium,2.1715025e-09,8.96818e-07
g__Cymbomonas,4.5714078e-06,0.00039628823
g__Cymbopleura,4.0828766e-08,1.30800145e-05
g__Cymodoce,1.538799e-07,4.2110427e-05
g__Cymopolia,5.956743e-09,1.8546796e-06
g__Cynara,2.4597928e-09,1.2621925e-06
g__Cyniclomyces,7.674455e-05,0.0029525724
g__Cynoglossus,1.4131886e-07,2.9150031e-05
g__Cynomorium,2.3472981e-07,7.5780896e-05
g__Cypassis,1.23780834e-08,3.1961822e-06
g__Cyperus,5.3292926e-10,2.7346178e-07
g__Cypha,1.1344483e-09,5.82119e-07
g__Cyphelium,1.2219821e-09,6.270352e-07
g__Cyphellophora,4.147786e-10,2.1283519e-07
g__Cyphellopsis,2.5369133e-09,7.529672e-07
g__Cyphoderia,9.32975e-06,0.00033813444
g__Cyphoderus,4.2839324e-10,2.1982126e-07
g__Cypridopsis,3.0553613e-07,5.7043253e-05
g__Cyprinodon,3.07744e-08,6.0996863e-06
g__Cyranomonas,1.7521817e-05,0.0008793396
g__Cyrtodaria,6.8124134e-10,3.495651e-07
g__Cyrtohymena,1.0947417e-08,2.1810715e-06
g__Cyrtolophosis,1.2220799e-05,0.0011911795
g__Cyrtopleura,2.2874085e-09,5.924613e-07
g__Cyrtostrombidium,9.351983e-08,2.177637e-05
g__Cystiplex,1.1231555e-08,4.500964e-06
g__Cystobacter,2.3689167e-06,0.00016603248
g__Cystobasidiopsis,5.276338e-08,1.079848e-05
g__Cystobasidium,3.593113e-09,1.8437325e-06
g__Cystobranchus,6.5010614e-10,3.3358873e-07
g__Cystoclonium,1.1104347e-07,1.4483899e-05
g__Cystodinium,1.392892e-08,2.9623848e-06
g__Cystofilobasidium,9.275563e-05,0.0026618748
g__Cystoisospora,2.1197697e-09,8.106745e-07
g__Cytaeis,5.9750954e-07,8.1702405e-05
g__Cytauxzoon,4.0019463e-09,1.5370281e-06
g__Cythere,2.579564e-09,8.3539334e-07
g__Cytherella,8.440039e-09,3.05743e-06
g__Cytherelloidea,1.2959973e-09,6.6501457e-07
g__Cytheromorpha,1.0875295e-06,0.00012307876
g__Cytheropteron,5.5800892e-06,0.00095367915
g__Cytinus,3.504348e-09,9.164312e-07
g__Cytophaga,0.00020904325,0.0020793113
g__Cyttaria,1.1825629e-06,0.00016437368
g__Dacrydium,9.830198e-10,5.0441656e-07
g__Dacrymyces,1.8843586e-07,2.62606e-05
g__Dacryobolus,1.1657214e-09,5.9816614e-07
g__Dacryopinax,1.0334275e-07,3.109536e-05
g__Dactyliosolen,6.4147193e-06,0.0020164957
g__Dactylobiotus,7.6888696e-08,1.4263511e-05
g__Dactylococcopsis,1.656726e-06,8.211429e-05
g__Dactylogyrus,6.971219e-10,3.577139e-07
g__Dactylopius,4.4454968e-08,1.3396246e-05
g__Dactylopodola,7.1895886e-07,0.00010295144
g__Dactylopusia,8.409956e-08,1.50655505e-05
g__Dactylospongia,5.193773e-07,0.00010564318
g__Dactylosporangium,4.0138417e-05,0.0004406863
g__Dahlia,3.3361856e-09,1.2155296e-06
g__Dakarella,6.256222e-08,6.7169926e-06
g__Dalcerides,1.6300087e-08,8.364057e-06
g__Dallina,1.857192e-08,5.011737e-06
g__Dallocardia,6.238201e-08,1.5048636e-05
g__Dalyellia,3.7841072e-08,1.2072202e-05
g__Danorhynchus,5.7839145e-07,0.0001025094
g__Daphnia,1.8156604e-06,0.0003411317
g__Dapisostemon,1.0932898e-08,2.7693773e-06
g__Daptonema,5.017204e-05,0.003394858
g__Darwinula,2.1406832e-08,7.3901247e-06
g__Dasania,3.14283e-05,0.0010769559
g__Dastarcus,7.3195804e-07,0.00017670589
g__Dasya,1.2003775e-05,0.0009643006
g__Dasybranchus,1.8868883e-05,0.002190921
g__Dasychalina,2.1205584e-09,1.0881213e-06
g__Dasydytes,6.926719e-10,3.5543047e-07
g__Dasytricha,1.464126e-06,0.0004219057
g__Daucus,9.274531e-10,4.7590365e-07
g__Dawsoniocolax,1.0905673e-09,4.0681192e-07
g__Deasonia,7.553172e-09,3.250636e-06
g__Debaryomyces,7.364286e-08,2.2988868e-05
g__Decapauropus,1.9727129e-07,4.0223887e-05
g__Dechlorobacter,1.6102382e-05,0.00068891264
g__Dechloromonas,0.00027954878,0.0038417566
g__Dechlorospirillum,6.84976e-08,1.617454e-05
g__Decipisagitta,7.809562e-06,0.0007877702
g__Deefgea,5.206087e-05,0.0034623677
g__Deferribacter,3.5629012e-07,5.5288237e-05
g__Deferrisoma,0.00013046945,0.0020570192
g__Defluviicoccus,0.00044539527,0.0055072405
g__Defluviimonas,3.541049e-05,0.0007592685
g__Defluviitalea,3.254922e-05,0.0020563295
g__Defluviitoga,0.00031513956,0.012724268
g__Degeeriella,2.4190575e-08,1.24129e-05
g__Degeneria,9.768313e-10,5.0124106e-07
g__Dehalobacter,2.353562e-06,9.563062e-05
g__Dehalobacterium,2.734592e-06,0.00011833165
g__Dehalobium,5.2447365e-05,0.0017558296
g__Dehalococcoides,1.0510544e-05,0.00036898922
g__Dehalogenimonas,3.6411857e-05,0.0005773085
g__Deinobacterium,4.7141675e-08,5.1460047e-06
g__Deinococcus,0.00067377556,0.008890506
g__Deladenus,8.493758e-09,2.3829243e-06
g__Delaya,3.42155e-08,1.7556986e-05
g__Delftia,6.2589395e-05,0.002839719
g__Delibus,2.3210189e-06,0.00065612904
g__Delphineis,4.3298996e-06,0.00027418218
g__Deltostethus,6.8499817e-10,3.5149284e-07
g__Demequina,1.0297583e-05,0.00029215257
g__Demetria,1.961487e-08,3.0016727e-06
g__Demodex,4.0090886e-06,0.0006811529
g__Dendritina,5.3730144e-08,2.6757498e-05
g__Dendrocalamus,3.8840184e-09,9.4649624e-07
g__Dendrocerus,2.0067764e-08,8.761475e-06
g__Dendrochytridium,2.902836e-07,4.6511206e-05
g__Dendrocoelum,1.054284e-08,3.861682e-06
g__Dendrogaster,9.196569e-09,3.5595954e-06
g__Dendrographa,1.4839262e-08,5.2487176e-06
g__Dendronephthya,3.877845e-07,5.187971e-05
g__Dendronotus,1.3294513e-07,2.6824093e-05
g__Dendrosporobacter,5.3490126e-06,0.00019981829
g__Denitratisoma,0.00016651873,0.0030092713
g__Denitrobacter,6.1030375e-10,3.1316492e-07
g__Denitrobacterium,3.762866e-06,0.0002685383
g__Denitromonas,4.300832e-06,0.0002705848
g__Denitrovibrio,1.21057e-05,0.0018745961
g__Denticula,3.4655399e-09,8.148958e-07
g__Dentiscutata,3.967891e-09,1.2816649e-06
g__Dentitruncus,2.8385054e-09,1.4565212e-06
g__Deontolaimus,2.0450925e-06,0.0005774787
g__Deontostoma,2.403304e-07,0.00012289043
g__Deosergestes,4.56271e-06,0.0015289949
g__Depressigyra,9.306481e-08,4.753284e-05
g__Dermabacter,9.043558e-05,0.0021699748
g__Dermacentor,1.150885e-07,5.9055314e-05
g__Dermacoccus,0.00011038545,0.0037452562
g__Dermanyssus,1.7591195e-09,7.094428e-07
g__Dermatophilus,3.0413574e-07,4.6418674e-05
g__Dermocarpella,1.0753187e-06,9.1336995e-05
g__Dermocystidium,4.5650477e-08,1.0872887e-05
g__Deroceras,1.5161358e-09,7.779742e-07
g__Derocheilocaris,7.9700655e-08,1.2247919e-05
g__Derodontus,4.885413e-10,2.5068502e-07
g__Derogenes,1.9881279e-08,7.227189e-06
g__Deronectes,5.962961e-08,2.8685152e-05
g__Derxia,7.7939985e-06,0.000512801
g__Derxomyces,7.039542e-05,0.0022598421
g__Descolea,5.3080645e-10,2.7237252e-07
g__Desemzia,1.4540258e-05,0.0012203042
g__Desertibacter,1.366933e-06,0.00013596239
g__Desertifilum,4.2240064e-08,6.6240555e-06
g__Desmarella,7.116827e-07,0.00025786174
g__Desmochloris,4.104981e-07,4.3432763e-05
g__Desmodesmus,2.6391703e-05,0.0014593633
g__Desmodora,4.282847e-06,0.0005018264
g__Desmodorella,1.5784232e-07,2.1867054e-05
g__Desmolaimus,2.4106146e-05,0.0019786067
g__Desmonemoura,3.488954e-07,9.5485586e-05
g__Desmonostoc,8.139889e-09,1.5339871e-06
g__Desmopterus,3.6844037e-07,4.0078718e-05
g__Desmoscolex,3.6795554e-05,0.002053099
g__Desmospora,9.687334e-08,4.4371016e-05
g__Desmotetra,3.7779634e-07,8.6516084e-05
g__Desnuesiella,1.4336758e-08,1.7544377e-06
g__Desulfacinum,3.735798e-07,3.6514633e-05
g__Desulfarculus,1.7074798e-07,2.0650887e-05
g__Desulfatibacillum,2.9198923e-06,6.158655e-05
g__Desulfatiferula,1.0130851e-05,0.0005092519
g__Desulfatiglans,0.0022593592,0.023155196
g__Desulfatimicrobium,8.572216e-08,4.1541e-05
g__Desulfatirhabdium,0.00015849342,0.0025090831
g__Desulfatitalea,4.418519e-05,0.0013238966
g__Desulfitibacter,2.0701375e-05,0.0009949768
g__Desulfitispora,2.0519106e-07,3.8867052e-05
g__Desulfitobacterium,1.9628353e-05,0.0008351877
g__Desulfoarculus,9.9341975e-09,1.7208041e-06
g__Desulfobacca,0.00032475646,0.005843721
g__Desulfobacter,9.1362206e-05,0.0052977926
g__Desulfobacterium,5.391708e-05,0.0009577163
g__Desulfobacula,0.000103594924,0.005085269
g__Desulfobotulus,3.204634e-06,0.00012429632
g__Desulfobulbus,0.0003641983,0.0056397323
g__Desulfocapsa,0.00017275303,0.003501113
g__Desulfocarbo,6.787833e-06,0.0002398765
g__Desulfocella,1.3178078e-06,0.00012891807
g__Desulfococcus,0.00036676272,0.004436736
g__Desulfoconvexum,4.036782e-05,0.001248281
g__Desulfocurvus,1.5627846e-06,0.00025376247
g__Desulfofaba,2.4958717e-05,0.0007027077
g__Desulfofrigus,6.455106e-06,0.0006239841
g__Desulfofustis,1.2708592e-05,0.0004196428
g__Desulfoglaeba,1.7115943e-07,2.2551418e-05
g__Desulfohalobium,5.349929e-07,0.00010331035
g__Desulfohalophilus,6.9062747e-09,1.4405515e-06
g__Desulfoluna,9.591625e-07,0.0001147781
g__Desulfomicrobium,8.087499e-05,0.002042667
g__Desulfomonile,0.00012634511,0.0027264522
g__Desulfonatronobacter,1.0989805e-06,6.489785e-05
g__Desulfonatronospira,4.939414e-07,0.00024742034
g__Desulfonatronovibrio,9.598007e-08,2.4174098e-05
g__Desulfonatronum,4.9110245e-06,0.0006978874
g__Desulfonauticus,2.1497384e-07,4.18817e-05
g__Desulfonema,3.461747e-05,0.00080367405
g__Desulfonispora,3.2009793e-06,0.00033473148
g__Desulfopila,7.9322344e-05,0.0015157026
g__Desulfoplanes,1.0541601e-05,0.0006258686
g__Desulfoprunum,8.213946e-06,0.00035282606
g__Desulforegula,3.252077e-06,0.00025653158
g__Desulforhabdus,1.15199155e-05,0.0005300991
g__Desulforhopalus,0.00019709067,0.0031795404
g__Desulfosalsimonas,1.5238942e-06,0.00011468561
g__Desulfosarcina,0.0002168455,0.0033321895
g__Desulfosoma,1.9604842e-07,4.8379457e-05
g__Desulfospira,6.2400713e-06,0.00039844427
g__Desulfosporomusa,2.1427504e-06,0.0002519541
g__Desulfosporosinus,0.0002054745,0.0039440272
g__Desulfotalea,3.2124422e-05,0.0008413092
g__Desulfothermus,1.2627765e-07,1.4729543e-05
g__Desulfotignum,1.0236363e-05,0.0007608314
g__Desulfotomaculum,0.00014903408,0.0050022053
g__Desulfovermiculus,2.629913e-05,0.0018460192
g__Desulfovibrio,0.002646601,0.016841851
g__Desulfovirga,3.804892e-05,0.0006006374
g__Desulfovirgula,1.992477e-07,7.532994e-05
g__Desulfurella,6.9188885e-05,0.0042460286
g__Desulfuribacillus,7.9970556e-07,7.388671e-05
g__Desulfurispira,6.1528778e-09,2.8806853e-06
g__Desulfurispirillum,1.6565995e-08,3.830803e-06
g__Desulfurispora,9.438127e-06,0.0003888408
g__Desulfurivibrio,5.274421e-05,0.0027315833
g__Desulfurobacterium,2.0613002e-06,0.0004597546
g__Desulfurococcus,3.452956e-07,0.000110858164
g__Desulfuromonas,0.00030317993,0.006239904
g__Desulfuromusa,3.372644e-05,0.0007356897
g__Dethiobacter,4.3286625e-05,0.002390232
g__Dethiosulfatarculus,5.3330166e-07,2.8433184e-05
g__Dethiosulfatibacter,2.8918534e-05,0.0011489523
g__Dethiosulfovibrio,4.871168e-06,0.0005676309
g__Deuterophlebia,3.6343735e-09,1.8649047e-06
g__Developayella,1.4090435e-07,1.2920532e-05
g__Develorapax,7.288065e-08,1.1711559e-05
g__Devosia,0.0006632877,0.004417549
g__Devriesea,4.453598e-09,1.1257287e-06
g__Dexiotricha,7.405532e-07,6.0093465e-05
g__Dexitrichides,1.480665e-07,3.14979e-05
g__Diachasma,3.2388325e-08,5.2025653e-06
g__Diacria,4.212189e-10,2.161399e-07
g__Diacronema,5.4546757e-07,0.0001179205
g__Diadasiopus,6.514443e-10,3.3427534e-07
g__Diadumene,5.3880438e-08,1.0968698e-05
g__Dialister,0.005970005,0.02958815
g__Dialypetalanthus,2.1505777e-09,1.103525e-06
g__Diaminobutyricibacter,5.011264e-07,3.3933014e-05
g__Diaminobutyricimonas,1.0126804e-07,1.1004469e-05
g__Dianthus,5.2748894e-10,2.706702e-07
g__Diapensia,1.7373835e-09,8.915029e-07
g__Diaphanoeca,0.00013264535,0.0036283354
g__Diaphanosoma,7.4652763e-07,0.00021538151
g__Diaphorobacter,1.3863266e-05,0.00045750896
g__Diarthrodes,2.4222325e-07,6.873761e-05
g__Diascorhynchus,6.8613566e-08,3.1802385e-05
g__Diatoma,7.458899e-09,1.7610087e-06
g__Diaulula,1.2287122e-06,0.00016864265
g__Diaxonella,4.4681414e-08,2.2927357e-05
g__Dibaeis,3.593113e-09,1.8437325e-06
g__Dicellomyces,6.3728085e-09,2.525514e-06
g__Dichelobacter,1.8579149e-08,3.3878976e-06
g__Dichotomicrobium,2.3094763e-05,0.0013193737
g__Dichotomocladium,8.500269e-10,4.3617396e-07
g__Dichromadora,5.030358e-09,2.5812258e-06
g__Dickeya,9.0449985e-06,0.0011652479
g__Dickieia,1.8533235e-08,3.3874544e-06
g__Dicloster,2.9324032e-09,8.061751e-07
g__Diclybothrium,1.8690551e-09,9.590676e-07
g__Dicranastrum,4.5538613e-09,2.336721e-06
g__Dicranochaete,4.754189e-08,2.268724e-05
g__Dicranolasma,4.5758075e-08,2.3479823e-05
g__Dictyamoeba,7.1995028e-06,0.0007537203
g__Dictyocatenulata,1.3896701e-08,3.8211715e-06
g__Dictyocha,0.00014539715,0.002743798
g__Dictyochloris,5.323431e-08,8.993659e-06
g__Dictyochloropsis,3.1027387e-08,5.4964685e-06
g__Dictyococcus,2.2044195e-07,3.6963018e-05
g__Dictyocoryne,1.5486615e-08,3.23568e-06
g__Dictyocysta,4.1232442e-10,2.1157587e-07
g__Dictyoglomus,1.92568e-05,0.0018487964
g__Dictyonema,5.1564438e-08,1.7412001e-05
g__Dictyopteris,4.4469942e-10,2.2818844e-07
g__Dictyosphaerium,1.1700308e-09,6.0037746e-07
g__Dictyostega,4.5806603e-09,1.6834966e-06
g__Dictyostelium,5.270264e-06,0.0011860254
g__Dictyota,4.3779917e-08,5.8646333e-06
g__Dictyothamnion,4.1067477e-10,2.107294e-07
g__Dictyurus,1.5055844e-09,7.7256e-07
g__Dicyema,4.0098303e-08,7.1019226e-06
g__Dicyrtomina,7.7970036e-10,4.0008734e-07
g__Diderma,9.247685e-08,2.5126968e-05
g__Didinium,7.6227356e-05,0.0034350813
g__Didymella,5.928447e-06,0.0006528466
g__Didymium,2.45306e-06,0.000228378
g__Didymocyrtis,4.3014328e-08,7.474059e-06
g__Didymodactylos,8.677255e-10,3.1655037e-07
g__Didymoeca,2.3100039e-07,1.880964e-05
g__Didymosphenia,6.333273e-09,2.5815918e-06
g__Didymozoon,6.601921e-07,0.00027196883
g__Diehliomyces,5.8679877e-08,2.3941006e-05
g__Dielma,0.0001242123,0.0021336144
g__Dientamoeba,5.784578e-05,0.0023073314
g__Diestrammena,3.1544187e-09,1.6186257e-06
g__Dietzia,0.00038162558,0.005685233
g__Difflugia,2.658755e-07,0.000101829515
